適合度,根拠,組織,分類,案件名,URL,階層,重複数
A,国内展示会・物産展の企画運営,市|高知,展示会・出展/工芸・地域産品,関西圏での外商促進に係る物産展等開催運営業務公募型プロポーザルの実施について,https://www.city.kochi.kochi.jp/soshiki/204/kansaikensijyoutyousa.html,L2,1
A,展示・出展関連,市|鹿児島,,鹿児島市児童相談所（仮称）什器等整備支援業務委託契約に係る企画提案競技（選定結果）,https://www.city.kagoshima.lg.jp/kodomoshien/jisoujyuki/kokuji.html,L1,1
A,展示・出展関連,県|兵庫県,展示会・出展,「ひょうごフィールドパビリオンエクスカーション型磨き上げ業務」に係る公募型プロポーザルの実施,https://web.pref.hyogo.lg.jp/kk08/press/20260826.html,L2,1
A,海外向けプロモーション,県|兵庫県,海外展開/プロモーション,阪神北インバウンド向けWebプロモーション業務企画提案コンペの実施,https://web.pref.hyogo.lg.jp/hnk02/press/webpromotion.html,L2,1
A,イベント企画運営,県|大分県,プロモーション/イベント運営,【審査結果】令和８年度大分県介護の魅力発信事業（イベント開催）に係る企画提案の公募について,https://www.pref.oita.jp/site/790/2026-kaigoevent.html,L2,1
A,国内展示会・物産展の企画運営,県|宮城県,展示会・出展/工芸・地域産品,【募集を締め切りました】「令和7年度OMO物産展」の出品事業者募集について,https://www.pref.miyagi.jp/soshiki/syokushin/omo_bussanten2025.html,L2,1
A,展示・出展関連,県|宮崎県,展示会・出展,令和8年度看護師等確保に向けた県内医療機関就職促進フェア事業実施業務委託に係る企画提案競技の結果について,https://www.pref.miyazaki.lg.jp/iryoseisaku/kense/chotatsu/20260611160004.html,L1,1
A,イベント企画運営,県|宮崎県,プロモーション/イベント運営,新宿地区における「ナッシーリゾートin宮崎」PRイベント開催業務委託企画提案競技の結果について,https://www.pref.miyazaki.lg.jp/desaki/kense/chotatsu/tokyojimusyo/20251009132455.html,L1,1
A,イベント企画運営,県|宮崎県,プロモーション/イベント運営,首都圏における「行きたくなる宮崎へ」PRイベント開催業務委託に係る企画提案競技の結果について,https://www.pref.miyazaki.lg.jp/desaki/kense/chotatsu/tokyojimusyo/20251024112444.html,L1,1
A,展示・出展関連,県|宮崎県,,【仕様書変更】什器等の賃貸借及び保守に係る一般競争入札（条件付）について,https://www.pref.miyazaki.lg.jp/kyogi-shikiten/kense/chotatsu/20260206160819.html,L1,1
A,イベント企画運営,県|富山県,工芸・地域産品/イベント運営,第46回富山県伝統的工芸品展開催事業業務委託に係る公募型プロポーザルの審査結果について,https://www.pref.toyama.jp/130002/sangyou/kenten2026kekka.html,L1,1
A,展示・出展関連,県|富山県,展示会・出展,「正社員求職お仕事フェア事業」実施業務委託に係る公募型プロポーザルの審査結果について,https://www.pref.toyama.jp/130321/puropo/r8oshigotofea.html,L1,1
A,海外向けプロモーション,県|岡山県,海外展開/プロモーション,令和８年度ＳＮＳ広告等を活用したインバウンド向け情報発信業務に係る公募型プロポーザル（技術提案）,https://www.pref.okayama.jp/site/321/1047308.html,L2,1
A,展示・出展関連,県|岡山県,展示会・出展,保育の魅力発見フェア企画運営業務委託 公募型プロポーザル（技術提案）,https://www.pref.okayama.jp/site/321/983978.html,L2,1
A,展示・出展関連,県|岩手県,展示会・出展,「令和8年度県主催移住フェア企画運営業務」企画提案選考委員会の結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1097088.html,L1,1
A,国内展示会・物産展の企画運営,県|岩手県,展示会・出展/プロモーション/イベント運営,令和7年度台湾現地PRイベント出展業務に係る企画提案審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1090466.html,L1,2
A,展示・出展関連,県|岩手県,展示会・出展,「タイFITフェア出展・運営」業務企画提案審査の結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1090394.html,L1,1
A,展示・出展関連,県|岩手県,展示会・出展,令和7年度「東京インターナショナル・ギフト・ショー出展支援企画運営業務」の企画提案審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1086475.html,L1,3
A,国内展示会・物産展の企画運営,県|岩手県,展示会・出展/工芸・地域産品,令和7年度県産農林水産物のレストランフェア等企画運営業務に係る企画提案選考委員会の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1085878.html,L1,3
A,展示・出展関連,県|岩手県,展示会・出展,「2024 Japanese Food Expo in ニューヨーク」出展支援業務企画提案選考委員会の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1077005.html,L1,1
A,展示・出展関連,県|岩手県,展示会・出展,「ニューヨーク トラベル＆アドベンチャーショー2025 出展業務」に係る企画提案選考委員会の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1076281.html,L1,1
A,国内展示会・物産展の企画運営,県|岩手県,展示会・出展/プロモーション/イベント運営,令和5年度台湾現地PRイベント出展業務に係る企画提案の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1066764.html,L1,1
A,イベント企画運営,県|岩手県,プロモーション/イベント運営,令和6年度盛岡広域くらしの魅力発信イベント及び移住相談会企画運営業務に係る企画提案選考委員会の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1074625.html,L1,1
A,展示・出展関連,県|岩手県,展示会・出展,令和5年度県主催移住フェア企画運営業務委託に係る企画提案審査の結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1064787.html,L1,1
A,国内展示会・物産展の企画運営,県|岩手県,展示会・出展/工芸・地域産品/イベント運営,令和4年度「もりおか広域食の商談会・工芸展示商談会、工房見学会」開催事業企画運営業務に係る企画提案審査の結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1059246.html,L1,1
A,海外向けプロモーション,県|岩手県,海外展開/プロモーション,令和3年度いわてインバウンド総合プロモーション業務（台湾市場、香港市場）に係る企画提案審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1045584.html,L1,1
A,海外向けプロモーション,県|岩手県,海外展開/プロモーション,令和3年度いわてインバウンド総合プロモーション業務（中国市場、アセアン市場）に係る企画提案審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1045455.html,L1,1
A,海外向けプロモーション,県|岩手県,海外展開/プロモーション,令和3年度いわてインバウンド総合プロモーション業務（韓国市場）に係る企画提案審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1045443.html,L1,1
A,国内展示会・物産展の企画運営,県|岩手県,展示会・出展/工芸・地域産品,県産農林水産物のレストランフェア等企画運営業務企画提案選考委員会の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1042536.html,L1,1
A,展示・出展関連,県|愛媛県,展示会・出展,【審査結果掲載】第36回全国産業教育フェア佐賀大会視察に係る宿泊・輸送等計画作成業務の公募型プロポーザルの実施について,https://www.pref.ehime.jp/site/nyusatsu/150948.html,L1,1
A,展示・出展関連,県|愛媛県,展示会・出展,第37回全国産業教育フェア愛媛大会公式Webページ作成業務委託公募型プロポーザルの実施について,https://www.pref.ehime.jp/site/nyusatsu/154692.html,L2,1
A,展示・出展関連,県|愛媛県,展示会・出展,令和8年度「えひめ防災フェア運営業務」に係る企画提案の募集について,https://www.pref.ehime.jp/site/nyusatsu/154775.html,L2,1
A,展示・出展関連,県|栃木県,展示会・出展/観光・誘客,令和８(2026)年度栃木県観光情報商談会運営等業務委託公募型プロポーザルの審査結果について,https://www.pref.tochigi.lg.jp/f05/kanko/kanko/2026shodankekka.html,L2,1
A,展示・出展関連,県|栃木県,展示会・出展/観光・誘客,令和８(2026)年度栃木県観光情報商談会運営等業務委託公募型プロポーザルに係る質問内容及び回答について,https://www.pref.tochigi.lg.jp/f05/kanko/kanko/2026shodan_shitsumon.html,L2,1
A,展示・出展関連,県|栃木県,展示会・出展/観光・誘客,令和８(2026)年度栃木県観光情報商談会運営等業務公募型プロポーザルの実施について,https://www.pref.tochigi.lg.jp/f05/kanko/kanko/2026shodan.html,L2,1
A,展示・出展関連,県|栃木県,展示会・出展,令和8(2026)年度「オールとちぎ移住・しごとフェア」業務委託公募型プロポーザルの実施結果について,https://www.pref.tochigi.lg.jp/a03/nyuusatu/alltochigi202602.html,L2,1
A,展示・出展関連,県|福島県,展示会・出展,【審査結果】エンジンフォーラム神戸2026商談会出展支援事業業務企画提案競争実施のご案内,https://www.pref.fukushima.lg.jp/sec/32021f/r8engene.html,L2,1
A,海外向けプロモーション,県|群馬県,海外展開/プロモーション,公募型プロポーザル結果の公表（令和8年度多言語情報発信事業及び海外インフルエンサー等招請事業）,https://www.pref.gunma.jp/site/nyuusatsu/771797.html,L1,1
A,国内展示会・物産展の企画運営,県|鹿児島県,展示会・出展/工芸・地域産品,「和牛日本一鹿児島」プロジェクトに係るホテル・レストランフェアと連動した県産和牛のＰＲ業務委託に係る企画提案の募集,https://www.pref.kagoshima.jp/ag07/r8preevent.html,L1,1
A,海外向けプロモーション,県|鹿児島県,海外展開/プロモーション,鹿児島県インバウンドプロモーション動画制作業務委託に係る企画提案について,https://www.pref.kagoshima.jp/af08/kaigaiyuchi/dougaseisaku.html,L1,1
A,国内展示会・物産展の企画運営,県|鹿児島県,展示会・出展/工芸・地域産品/観光・誘客/イベント運営,【募集終了しました】大隅観光・特産品ＰＲ事業（観光・特産品フェア開催事業）業務委託に係る企画提案を募集します！！,https://www.pref.kagoshima.jp/ao01/oosumifea.html,L1,1
A,国内展示会・物産展の企画運営,県|鹿児島県,展示会・出展/工芸・地域産品/プロモーション/観光・誘客/イベント運営,【募集終了しました】大隅観光・特産品PR事業（商談会等開催事業）業務委託に係る企画提案を募集します！！,https://www.pref.kagoshima.jp/ao01/r8_osumi_tokusanhin_shoudankai.html,L1,1
A,海外向けプロモーション,県|鹿児島県,海外展開/プロモーション,「令和８年度鹿児島空港国際線アウトバウンドプロモーション業務」に係る企画提案を募集します,https://www.pref.kagoshima.jp/ac08/kagoshima_go_abroad.html,L1,1
A,海外向けプロモーション,県|鹿児島県,海外展開/プロモーション,国内在住外国人等インフルエンサーを活用した欧米豪市場向け情報発信業務委託に係る企画提案について,https://www.pref.kagoshima.jp/af08/kaigaiyuchi/influencer/001.html,L1,1
A,国内展示会・物産展の企画運営,県|鹿児島県,展示会・出展/工芸・地域産品,【出展事業者募集】「食の宝庫」おおすみ特産品商談会2026を開催いたします！,https://www.pref.kagoshima.jp/ao01/osumi_tokusanhin_shoudankai.html,L2,1
B,周辺領域,国|伝産協会,工芸・地域産品,（2026/07/09 締切り）「日本の伝統工芸士ナビ」掲載内容の収集及び登録用データ作成の公募について【企画競争】,https://kyokai.kougeihin.jp/association_info/20260626/,L1,1
B,周辺領域,国|伝産協会,工芸・地域産品,（2026/06/16 12:00 締切り）令和8年度「伝統的工芸品公募作品展」作品管理・展示・輸送等業務委託【企画公募】,https://kyokai.kougeihin.jp/association_info/20260602/,L1,1
B,周辺領域,国|国際交流基金,海外展開,意見招請結果：国際交流基金関西国際センターIT・電子機器サポート業務（ヘルプデスク業務）【PDF:828KB】,https://www.jpf.go.jp/j/about/bid/result_invitation/dl/re_invitation_251210.pdf,L2,1
B,周辺領域,国|日本商工会議所,海外展開,（STEP2〜6）海外展開ハンズオン支援事業／中小企業基盤整備機構 海外展開（輸出、販売・製造拠点設立、業務提携等）を希望する中小企業を対象に、海外における事業運営の経験や輸出入業務の実務知識、海外企業との業務提携のノウハウ等を有数海外ビジネスの専門家が海外展開事業の検討～海外進出、進出後の事業拡大に至るまで実務的なアドバイス支援を実施しています。,https://www.smrj.go.jp/sme/overseas/consulting/advice/index.html,L2,1
B,周辺領域,国|日本商工会議所,海外展開,海外ミニ調査サービス／日本貿易振興機構（JETRO） 輸出入や代理店、製造委託等のパートナー候補となりうる現地企業のリストアップ、現地法令等検索、公的機関等が公表している輸出入や生産統計をはじめとする統計資料検索、現地のスーパーマーケットなどの量販店や有力なネットストア、ネットショップでの販売価格調査を実施しています。,https://www.jetro.go.jp/services/quick_info/,L2,1
B,周辺領域,国|日本商工会議所,海外展開,中小企業の国際業務支援事業／日本弁護士連合会 中小企業が海外企業・団体等との契約書のチェック等で法的知見を必要とする場合やトラブルが発生した場合に、国際業務の経験豊かな弁護士を紹介しています。,https://www.nichibenren.or.jp/activity/resolution/support.html,L2,1
B,周辺領域,国|日本商工会議所,海外展開,海外進出支援／商工組合中央金庫 中小企業の海外現地法人の事業開始または拡大に必要な資金の融資、輸出入に係る貿易決済等をサポートしています。親子ローン/現地法人貸付/スタンドバイ・クレジット/外国為替業務,https://www.shokochukin.co.jp/corporation/service/solution/overseas/,L2,1
B,周辺領域,国|日本商工会議所,海外展開,海外投資関係保証制度／全国信用保証協会連合会 中小企業が金融機関から海外子会社への出資および貸付等の資金の融資を受けようとする場合に「海外投資関係保証」を実施しています。また、海外に現地法人を持ち、現地の金融機関から融資を受ける際に、信用力が低いために資金が調達できないような場合に「特定信用状関連保証制度」を用意しています。,https://www.zenshinhoren.or.jp/model-case/kaigaitenkai/,L2,1
B,周辺領域,国|東京商工会議所,プロモーション,入札・補助金情報発信サービス「bJAMP」,https://www.tokyo-cci.or.jp/bjamp/,L1,1
B,周辺領域,国|東京商工会議所,プロモーション,新サービス「入札・補助金情報発信サービス『bJAMP』」の 会員特別割引を開始します,https://www.tokyo-cci.or.jp/page.jsp?id=1206795,L2,1
B,周辺領域,外郭|京都,海外展開,令和８年度 Kyoto Japan 海外戦略プロジェクト 「京もの」海外テスト販売事業 出品事業者の募集について,https://www.ki21.jp/informations/%e4%bb%a4%e5%92%8c%ef%bc%98%e5%b9%b4%e5%ba%a6-kyoto-japan-%e6%b5%b7%e5%a4%96%e6%88%a6%e7%95%a5%e3%83%97%e3%83%ad%e3%82%b8%e3%82%a7%e3%82%af%e3%83%88-%e3%80%8c%e4%ba%ac%e3%82%82%e3%81%ae%e3%80%8d/,L1,1
B,周辺領域,外郭|京都,プロモーション/文化・芸術,令和8（2026）年度広報に係る取材業務および「クリエイティブ京都M＆T」2027年号発行に係る編集・印刷・製本業務に係る公募型プロポーザル審査について,https://www.ki21.jp/informations/2026clkoubokekka/,L1,1
B,周辺領域,外郭|京都,海外展開,けいはんなオープンイノベーションセンターの越境枝剪定及び敷地内草刈等業務に係る委託先の公募について,https://kick.kyoto/news/20260805-3334.html/,L1,1
B,周辺領域,外郭|京都,プロモーション/文化・芸術,令和８（2026）年度広報に係る取材業務および「クリエイティブ京都Ｍ＆Ｔ」 2027年号発行に係る編集・印刷・製本業務の委託先公募について,https://www.ki21.jp/wordpress/wp-content/uploads/2026/07/R8CLKoubo.pdf,L1,1
B,周辺領域,外郭|京都,海外展開,令和８年度 中小企業等海外展開支援事業費補助金（海外出願支援事業）公募のお知らせ,https://www.ki21.jp/subsidy/kobo-r8-gksg/,L1,4
B,周辺領域,外郭|京都,プロモーション,令和7年度 中東市場における京都府内産品のプロモーション及びマーケティングリサーチ業務に係る公募型プロポーザルの実施について,https://www.ki21.jp/informations/r7chuto/,L1,1
B,周辺領域,外郭|京都,プロモーション/文化・芸術,令和７年度広報誌「クリエイティブ京都Ｍ＆Ｔ」２０２６号 発行に係る封入及び発送業務の募集について,https://www.ki21.jp/informations/koubo20260916/,L1,1
B,周辺領域,外郭|京都,プロモーション/文化・芸術,令和７年度広報に係る取材業務および「クリエイティブ京都Ｍ＆Ｔ」発行に係る 編集・印刷・製本業務の請負先公募について,https://www.ki21.jp/wordpress/wp-content/uploads/2025/07/R7_koubo.pdf,L1,4
B,周辺領域,外郭|京都,プロモーション/文化・芸術,令和６年度広報誌「クリエイティブ京都Ｍ＆Ｔ」年1回発行号 発行に係る封入及び発送業務の募集について,https://www.ki21.jp/informations/%e4%bb%a4%e5%92%8c%ef%bc%96%e5%b9%b4%e5%ba%a6%e5%ba%83%e5%a0%b1%e8%aa%8c%e3%80%8c%e3%82%af%e3%83%aa%e3%82%a8%e3%82%a4%e3%83%86%e3%82%a3%e3%83%96%e4%ba%ac%e9%83%bd%ef%bd%8d%ef%bc%86%ef%bd%94%e3%80%8d/,L1,2
B,周辺領域,外郭|京都,工芸・地域産品,スイス連邦における伝統産業産地振興拠点「Kyoto Concept Store」 の開設・販売促進業務に係る公募型プロポーザル審査の選定結果について,https://www.ki21.jp/informations/swiss-kyoto-concept-store/,L1,1
B,周辺領域,外郭|京都,海外展開,けいはんなオープンイノベーションセンター（ＫＩＣＫ） 越境枝剪定等業務に係る委託先公募について,http://kick.kyoto/news/20240612-2857.html/,L1,2
B,周辺領域,外郭|京都,海外展開,令和６年度 中小企業等海外展開支援事業費補助金（海外出願支援事業）公募開始のお知らせ,https://www.ki21.jp/subsidy/kobo-r6-gksg/,L1,2
B,周辺領域,外郭|北海道,海外展開,2026.08.21補助金・助成金2026年度「海外出願支援事業」2次募集開始のご案内（募集期間を延長しました）詳しく見る,https://www.hsc.or.jp/news/kaigaisyutugan2026_2nd/,L2,1
B,周辺領域,外郭|山口,海外展開,山口県海外ビジネスサポートデスク業務,https://yipf.or.jp/proposal/%e5%b1%b1%e5%8f%a3%e7%9c%8c%e6%b5%b7%e5%a4%96%e3%83%93%e3%82%b8%e3%83%8d%e3%82%b9%e3%82%b5%e3%83%9d%e3%83%bc%e3%83%88%e3%83%87%e3%82%b9%e3%82%af%e6%a5%ad%e5%8b%99%e3%83%97%e3%83%ad%e3%83%9d%e3%83%bc-2/?e=contents,L1,1
B,周辺領域,外郭|山口,イベント運営,県内中小企業と首都圏・関西圏副業・兼業DX人材とのマッチングイベント企画・実施業務,https://yipf.or.jp/proposal/%e7%9c%8c%e5%86%85%e4%b8%ad%e5%b0%8f%e4%bc%81%e6%a5%ad%e3%81%a8%e9%a6%96%e9%83%bd%e5%9c%8f%e3%83%bb%e9%96%a2%e8%a5%bf%e5%9c%8f%e5%89%af%e6%a5%ad%e3%83%bb%e5%85%bc%e6%a5%addx%e4%ba%ba%e6%9d%90%e3%81%a8/?e=contents,L1,1
B,周辺領域,外郭|山口,海外展開,グローバル人材育成事業に係るプロポーザル募集について【R3.3.22】,https://yipf.or.jp/proposal/r3_3_22/?e=contents,L1,1
B,周辺領域,外郭|山梨,イベント運営,2026.08.18FUJI Medical＆Healthcare Innovation Matching（フジメド）（仮）開催事業業務委託に係る企画提案の募集について,https://www.yiso.or.jp/1200/,L2,1
B,周辺領域,外郭|島根,海外展開,令和8年度「中小企業等海外展開支援事業費補助金（海外出願支援事業）」公募のご案内,https://www.joho-shimane.or.jp/news/wanted_subsidy/11705,L1,1
B,周辺領域,外郭|島根,海外展開,令和8年度「しまね海外ビジネス活動支援助成金」募集のご案内,https://www.joho-shimane.or.jp/news/wanted_subsidy/11668,L1,1
B,周辺領域,外郭|島根,海外展開,「しまね海外ビジネス活動支援助成金募集要領（R8）」（PDF：305kB）,https://www.joho-shimane.or.jp/files/original/202605291658410710ff245fd.pdf,L1,1
B,周辺領域,外郭|石川,海外展開,令和8年度中小企業等海外展開支援事業費補助金（海外出願支援事業）の公募(締切：R8.6.22),https://www.isico.or.jp/support/dgnet/d41194198.html,L1,1
B,周辺領域,外郭|福井,海外展開,2026.06.22 補助金 公募情報 募集終了 【7／31（金）締切】令和８年度 海外出願支援事業 2次公募開始のお知らせ,https://www.fisc.jp/offering/consult/2026/06/176516/,L2,1
B,周辺領域,外郭|福井,海外展開,2026.06.22 補助金 募集終了 【7／31（金）締切】令和８年度 海外出願支援事業 2次公募開始のお知らせ,https://www.fisc.jp/offering/consult/2026/06/176516/,L2,1
B,周辺領域,外郭|青森,海外展開,補助事業 2026年05月18日 【公募終了】令和８年度AX企業成長推進事業補助金【販路開拓枠】のご案内,https://www.21aomori.or.jp/topics/36112,L2,1
B,周辺領域,市|ota区,プロモーション,【募集を締切ました】人材確保のための「新しいものづくり」プロモーション事業の委託先事業者を募集します（プロポーザル方式）,https://www.city.ota.tokyo.jp/sangyo/kogyo/topics/monozukuri_proposal.html,L1,1
B,周辺領域,市|ota区,プロモーション,人材確保のための「新しいものづくり」プロモーション事業業務委託に係る公募型プロポーザルの選定結果について,https://www.city.ota.tokyo.jp/sangyo/kogyo/topics/monozukuri_proposal_kekka.html,L1,1
B,周辺領域,市|ota区,イベント運営,大田区制80周年記念式典運営業務委託事業者を募集します,https://www.city.ota.tokyo.jp/jigyousha/boshuu_shitei/ota_80th_anniversary_ceremony.html,L1,1
B,周辺領域,市|ota区,海外展開,令和8年度外国人及び帰国児童・生徒日本語特別指導業務委託に係る公募型プロポーザルの選定結果について,https://www.city.ota.tokyo.jp/kyouiku/topics/nihonngokekka.html,L1,1
B,周辺領域,市|taito区,プロモーション/観光・誘客,台東区観光マナー啓発プロモーション業務委託の優先交渉権者が決定いたしました,https://www.city.taito.lg.jp/jigyosha/keiyaku/proposal/manner20260602.html,L1,1
B,周辺領域,市|下関,海外展開,「市長公室国際課執務室の移転に伴う物品等移転業務」に係る条件付き一般競争入札の実施について,https://www.city.shimonoseki.lg.jp/site/nyuusatu/161588.html,L1,1
B,周辺領域,市|下関,海外展開,『令和８年度東南アジア市場販路開拓支援事業』参加事業者を募集します,https://www.city.shimonoseki.lg.jp/site/regional-trading/158252.html,L2,1
B,周辺領域,市|下関,海外展開,令和8年度東南アジア市場販路開拓支援業務に係る公募型プロポーザルの選定結果について,https://www.city.shimonoseki.lg.jp/site/nyuusatu/157883.html,L2,1
B,周辺領域,市|仙台,プロモーション,【質問に対する回答を掲載しました】杜の都スタイル普及啓発用広報物制作等業務委託に係る公募型プロポーザルを実施します,https://www.city.sendai.jp/kankyokehatsu/kurashi/machi/kankyohozen/morinomiyakostyle/2026kohosesaku.html,L2,1
B,周辺領域,市|仙台,プロモーション,「仙台市消防局カレンダー2027」広告掲載事業者募集,https://www.city.sendai.jp/zaise-kokyo/jigyosha/keyaku/kokoku/r8/r8syouboucalendar.html,L2,1
B,周辺領域,市|仙台,プロモーション,令和9年度版「救命講習用パンフレット（救命処置と止血法）」広告掲載事業者募集（令和8年9月25日募集締切）,https://www.city.sendai.jp/zaise-kokyo/jigyosha/keyaku/kokoku/r8/r8kyuumeip.html,L2,1
B,周辺領域,市|仙台,プロモーション,「固定資産税・都市計画税 納税通知書送付用封筒」広告掲載事業者募集（令和8年9月11日応募締切）,https://www.city.sendai.jp/zaise-kokyo/jigyosha/keyaku/kokoku/r7/r8koteisisannzeihuto.html,L2,1
B,周辺領域,市|仙台,海外展開,【受託候補者を特定しました】「探究型国際交流フィールドワーク in せんだい実施業務委託」に係る公募型プロポーザルの実施について,https://www.city.sendai.jp/kokusaikyoiku/fieldworkpuropo.html,L2,1
B,周辺領域,市|仙台,プロモーション,【受託候補者を特定しました】「令和8年度 仙台「四方よし」企業制度周知広報等業務」の受託候補者を募集します,https://www.city.sendai.jp/chiikikeizaisaisei/chukaku/shihouyoshi_r8proposal.html,L2,1
B,周辺領域,市|仙台,プロモーション,【受託候補者を特定しました】令和8年度窓口BPR支援業務に係る公募型プロポーザルの実施について,https://www.city.sendai.jp/kosekijumin/madoguchi-dx/bpr-puroposal2026.html,L2,1
B,周辺領域,市|仙台,プロモーション,【受託候補者を特定しました】アジア太平洋防災閣僚級会議関連事業・情報発信実施計画策定等業務の受託候補者を募集します,https://www.city.sendai.jp/apmcdrr/apmcdrrsendai/keikakukoubo.html,L2,1
B,周辺領域,市|仙台,工芸・地域産品/プロモーション,令和8年度仙台市産材PR業務委託に係る公募型プロポーザルの実施について,https://www.city.sendai.jp/shinrin-kanri/r8proposal.html,L2,1
B,周辺領域,市|仙台,プロモーション,【受託候補者を特定しました】令和8年度終活周知広報業務の受託候補者を募集します,https://www.city.sendai.jp/hokatsushien/syuukatsushien/r8_syuutikouhou.html,L2,1
B,周辺領域,市|仙台,イベント運営,令和8年度エシカル消費イベント企画運営業務の受託者を公募型の提案審査随意契約（プロポーザル方式）により募集します,https://www.city.sendai.jp/sekatsu/sekatsu/eshikaru/koubo/r8.html,L2,1
B,周辺領域,市|仙台,海外展開,【受託候補者を特定しました】「海外事業による企業成長モデル創出事業」の受託候補者を募集します,https://www.city.sendai.jp/hanrokaitaku/documents/jigyousyabosyuu/globalbusinessgrowthmodel.html,L2,1
B,周辺領域,市|仙台,プロモーション,「市民税・県民税納税通知書送付用封筒」広告掲載事業者募集（令和8年1月16日応募締切）,https://www.city.sendai.jp/zaise-kokyo/jigyosha/keyaku/kokoku/r7/r7sikenminzeihuutou.html,L2,1
B,周辺領域,市|仙台,プロモーション,「軽自動車税（種別割）納税通知書送付用封筒」広告掲載事業者募集（令和7年12月3日応募締切）,https://www.city.sendai.jp/zaise-kokyo/jigyosha/keyaku/kokoku/r7/r7keijidoushazei.html,L2,1
B,周辺領域,市|仙台,プロモーション,「母子健康手帳別冊（乳幼児編）」への広告掲載事業者募集（令和7年11月21日応募締切）,https://www.city.sendai.jp/zaise-kokyo/jigyosha/keyaku/kokoku/r7/r7bositetyounyuuyouji.html,L2,1
B,周辺領域,市|仙台,プロモーション,「家庭ごみ・プラスチック資源指定袋」への広告掲載事業者募集（令和7年11月4日応募締切）,https://www.city.sendai.jp/zaise-kokyo/jigyosha/keyaku/kokoku/r7/r7kateigomibukuro.html,L2,1
B,周辺領域,市|仙台,プロモーション,「子育てサポートブック たのしねっと」広告掲載事業者募集（令和7年11月14日応募締切）,https://www.city.sendai.jp/zaise-kokyo/jigyosha/keyaku/kokoku/r7/r7tanosinetto.html,L2,1
B,周辺領域,市|仙台,プロモーション,「資源とごみの分け方・出し方パンフレット」広告掲載事業者募集（令和7年10月16日応募締切）,https://www.city.sendai.jp/zaise-kokyo/jigyosha/keyaku/kokoku/r7/r7sigengomi_panhu.html,L2,1
B,周辺領域,市|仙台,プロモーション,「令和8年度版うぇるびぃ ―ひとり親サポートブック―」広告掲載事業者募集,https://www.city.sendai.jp/zaise-kokyo/jigyosha/keyaku/kokoku/r7/r7werubili.html,L2,1
B,周辺領域,市|仙台,プロモーション,令和8年度版「救命講習用パンフレット（救命処置と止血法）」広告掲載事業者募集,https://www.city.sendai.jp/zaise-kokyo/jigyosha/keyaku/kokoku/r7/r7kyumeikoshupamphlet.html,L2,1
B,周辺領域,市|仙台,プロモーション,「仙台市消防局カレンダー2026」広告掲載事業者募集※定数に達したため締め切りました,https://www.city.sendai.jp/zaise-kokyo/jigyosha/keyaku/kokoku/r7/r7shouboukarenda-.html,L2,1
B,周辺領域,市|仙台,プロモーション,「固定資産税・都市計画税 納税通知書送付用封筒」広告掲載事業者募集,https://www.city.sendai.jp/zaise-kokyo/jigyosha/keyaku/kokoku/r7/r7koteisisanzei_nouzeituuti.html,L2,1
B,周辺領域,市|仙台,プロモーション,【受託候補者を選定しました】大河ドラマ誘致プロモーション業務の受託者を公募型プロポーザルにて募集します,https://www.city.sendai.jp/kankosuishin/event/taigadorama/260529_gyoumuitakupuropo.html,L2,1
B,周辺領域,市|仙台,イベント運営,【受託候補者を特定しました】仙台市ダイバーシティ関連イベント企画運営等業務委託に係る公募型プロポーザルの実施について,https://www.city.sendai.jp/kikaku-suishin/diversity-event2026_proposal.html,L2,1
B,周辺領域,市|仙台,プロモーション,【質問に対する回答を掲載しました】「令和8年度海浜エリアの魅力発信事業企画運営業務」企画提案募集のお知らせ,https://www.city.sendai.jp/miyagino-kaihin/miryoku/miryokuhasshin.html,L2,1
B,周辺領域,市|仙台,海外展開/観光・誘客,【受託候補者を選定しました】首都圏から仙台へのインバウンド誘客促進事業の事業者を募集します,https://www.city.sendai.jp/tohokurenke-kikaku/inboundyuukyaku.html,L2,1
B,周辺領域,市|仙台,海外展開,【受託候補者を特定しました】外国人住民向け魅力紹介・ルール周知啓発動画制作業務委託に係る公募型プロポーザルの実施について,https://www.city.sendai.jp/kikaku-suishin/diversity-video_proposal.html,L2,1
